Number of Cyc., xdisp_rel (FISH), xdisp_meas (FISH)
53460, 1.0611438E-001, 1.0200000E-001
53470, 1.0611438E-001, 1.0200000E-001
53480, 1.0611438E-001, 1.0200000E-001
53490, 1.0611438E-001, 1.0200000E-001
53500, 1.0611438E-001, 1.0200000E-001
53510, 1.0611438E-001, 1.0200000E-001
53520, 1.0611438E-001, 1.0200000E-001
53530, 1.0611438E-001, 1.0200000E-001
53540, 1.0611438E-001, 1.0200000E-001
53550, 1.0611438E-001, 1.0200000E-001
53560, 1.0611438E-001, 1.0200000E-001
53570, 1.0611438E-001, 1.0200000E-001
53580, 1.0611438E-001, 1.0200000E-001
53590, 1.0611438E-001, 1.0200000E-001
53600, 1.0611438E-001, 1.0200000E-001
53610, 1.0611438E-001, 1.0200000E-001
53620, 1.0611438E-001, 1.0200000E-001
53630, 1.0611438E-001, 1.0200000E-001
53640, 1.0611438E-001, 1.0200000E-001
53650, 1.0611438E-001, 1.0200000E-001
53660, 1.0611438E-001, 1.0200000E-001
53670, 1.0611438E-001, 1.0200000E-001
53680, 1.0611438E-001, 1.0200000E-001
53690, 1.0611438E-001, 1.0200000E-001
53700, 1.0611438E-001, 1.0200000E-001
53710, 1.0611438E-001, 1.0200000E-001
53720, 1.0611438E-001, 1.0200000E-001
53730, 1.0611438E-001, 1.0200000E-001
53740, 1.0611438E-001, 1.0200000E-001
53750, 1.0611438E-001, 1.0200000E-001
53760, 1.0611438E-001, 1.0200000E-001
53770, 1.0611438E-001, 1.0200000E-001
53780, 1.0611438E-001, 1.0200000E-001
53790, 1.0611438E-001, 1.0200000E-001
53800, 1.0611438E-001, 1.0200000E-001
53810, 1.0611438E-001, 1.0200000E-001
53820, 1.0611438E-001, 1.0200000E-001
53830, 1.0611438E-001, 1.0200000E-001
53840, 1.0611438E-001, 1.0200000E-001
53850, 1.0611438E-001, 1.0200000E-001
53860, 1.0611438E-001, 1.0200000E-001
53870, 1.0611438E-001, 1.0200000E-001
53880, 1.0611438E-001, 1.0200000E-001
53890, 1.0611438E-001, 1.0200000E-001
53900, 1.0611438E-001, 1.0200000E-001
53910, 1.0611438E-001, 1.0200000E-001
53920, 1.0611438E-001, 1.0200000E-001
53930, 1.0611438E-001, 1.0200000E-001
53940, 1.0611438E-001, 1.0200000E-001
53950, 1.0611438E-001, 1.0200000E-001
53960, 1.0611438E-001, 1.0200000E-001
53970, 1.0611438E-001, 1.0200000E-001
53980, 1.0611438E-001, 1.0200000E-001
53990, 1.0611438E-001, 1.0200000E-001
54000, 1.0611438E-001, 1.0200000E-001
54010, 1.0611438E-001, 1.0200000E-001
54020, 1.0611438E-001, 1.0200000E-001
54030, 1.0611438E-001, 1.0200000E-001
54040, 1.0611438E-001, 1.0200000E-001
54050, 1.0611438E-001, 1.0200000E-001
54060, 1.0611438E-001, 1.0200000E-001
54070, 1.0611438E-001, 1.0200000E-001
54080, 1.0611438E-001, 1.0200000E-001
54090, 1.0611438E-001, 1.0200000E-001
54100, 1.0611438E-001, 1.0200000E-001
54110, 1.0611438E-001, 1.0200000E-001
54120, 1.0611438E-001, 1.0200000E-001
54130, 1.0611438E-001, 1.0200000E-001
54140, 1.0611438E-001, 1.0200000E-001
54150, 1.0611438E-001, 1.0200000E-001
54160, 1.0611438E-001, 1.0200000E-001
54170, 1.0611438E-001, 1.0200000E-001
54180, 1.0611438E-001, 1.0200000E-001
54190, 1.0611438E-001, 1.0200000E-001
54200, 1.0611438E-001, 1.0200000E-001
54210, 1.0611438E-001, 1.0200000E-001
54220, 1.0611438E-001, 1.0200000E-001
54230, 1.0611438E-001, 1.0200000E-001
54240, 1.0611438E-001, 1.0200000E-001
54250, 1.0611438E-001, 1.0200000E-001
54260, 1.0611438E-001, 1.0200000E-001
54270, 1.0611438E-001, 1.0200000E-001
54280, 1.0611438E-001, 1.0200000E-001
54290, 1.0611438E-001, 1.0200000E-001
54300, 1.0611438E-001, 1.0200000E-001
54310, 1.0611438E-001, 1.0200000E-001
54320, 1.0611438E-001, 1.0200000E-001
54330, 1.0611438E-001, 1.0200000E-001
54340, 1.0611438E-001, 1.0200000E-001
54350, 1.0611438E-001, 1.0200000E-001
54360, 1.0611438E-001, 1.0200000E-001
54370, 1.0611438E-001, 1.0200000E-001
54380, 1.0611438E-001, 1.0200000E-001
54390, 1.0611438E-001, 1.0200000E-001
54400, 1.0611438E-001, 1.0200000E-001
54410, 1.0611438E-001, 1.0200000E-001
54420, 1.0611438E-001, 1.0200000E-001
54430, 1.0611438E-001, 1.0200000E-001
54440, 1.0611438E-001, 1.0200000E-001
54450, 1.0611438E-001, 1.0200000E-001
54460, 1.0611438E-001, 1.0200000E-001
54470, 1.0611438E-001, 1.0200000E-001
54480, 1.0611438E-001, 1.0200000E-001
54490, 1.0611438E-001, 1.0200000E-001
54500, 1.0611438E-001, 1.0200000E-001
54510, 1.0611438E-001, 1.0200000E-001
54520, 1.0611438E-001, 1.0200000E-001
54530, 1.0611438E-001, 1.0200000E-001
54540, 1.0611438E-001, 1.0200000E-001
54550, 1.0611438E-001, 1.0200000E-001
54560, 1.0611438E-001, 1.0200000E-001
54570, 1.0611438E-001, 1.0200000E-001
54580, 1.0611438E-001, 1.0200000E-001
54590, 1.0611438E-001, 1.0200000E-001
54600, 1.0611438E-001, 1.0200000E-001
54610, 1.0611438E-001, 1.0200000E-001
54620, 1.0611438E-001, 1.0200000E-001
54630, 1.0611438E-001, 1.0200000E-001
54640, 1.0611438E-001, 1.0200000E-001
54650, 1.0611438E-001, 1.0200000E-001
54660, 1.0611438E-001, 1.0200000E-001
54670, 1.0611438E-001, 1.0200000E-001
54680, 1.0611438E-001, 1.0200000E-001
54690, 1.0611438E-001, 1.0200000E-001
54700, 1.0611438E-001, 1.0200000E-001
54710, 1.0611438E-001, 1.0200000E-001
54720, 1.0611438E-001, 1.0200000E-001
54730, 1.0611438E-001, 1.0200000E-001
54740, 1.0611438E-001, 1.0200000E-001
54750, 1.0611438E-001, 1.0200000E-001
54760, 1.0611438E-001, 1.0200000E-001
54770, 1.0611438E-001, 1.0200000E-001
54780, 1.0611438E-001, 1.0200000E-001
54790, 1.0611438E-001, 1.0200000E-001
54800, 1.0611438E-001, 1.0200000E-001
54810, 1.0611438E-001, 1.0200000E-001
54820, 1.0611438E-001, 1.0200000E-001
54830, 1.0611438E-001, 1.0200000E-001
54840, 1.0611438E-001, 1.0200000E-001
54850, 1.0611438E-001, 1.0200000E-001
54860, 1.0611438E-001, 1.0200000E-001
54870, 1.0611438E-001, 1.0200000E-001
54880, 1.0611438E-001, 1.0200000E-001
54890, 1.0611438E-001, 1.0200000E-001
54900, 1.0611438E-001, 1.0200000E-001
54910, 1.0611438E-001, 1.0200000E-001
54920, 1.0611438E-001, 1.0200000E-001
54930, 1.0611438E-001, 1.0200000E-001
54940, 1.0611438E-001, 1.0200000E-001
54950, 1.0611438E-001, 1.0200000E-001
54960, 1.0611438E-001, 1.0200000E-001
54970, 1.0611438E-001, 1.0200000E-001
54980, 1.0611438E-001, 1.0200000E-001
54990, 1.0611438E-001, 1.0200000E-001
55000, 1.0611438E-001, 1.0200000E-001
55010, 1.0611438E-001, 1.0200000E-001
55020, 1.0611438E-001, 1.0200000E-001
55030, 1.0611438E-001, 1.0200000E-001
55040, 1.0611438E-001, 1.0200000E-001
55050, 1.0611438E-001, 1.0200000E-001
55060, 1.0611438E-001, 1.0200000E-001
55070, 1.0611438E-001, 1.0200000E-001
55080, 1.0611438E-001, 1.0200000E-001
55090, 1.0611438E-001, 1.0200000E-001
55100, 1.0611438E-001, 1.0200000E-001
55110, 1.0611438E-001, 1.0200000E-001
55120, 1.0611438E-001, 1.0200000E-001
55130, 1.0611438E-001, 1.0200000E-001
55140, 1.0611438E-001, 1.0200000E-001
55150, 1.0611438E-001, 1.0200000E-001
55160, 1.0611438E-001, 1.0200000E-001
55170, 1.0611438E-001, 1.0200000E-001
55180, 1.0611438E-001, 1.0200000E-001
55190, 1.0611438E-001, 1.0200000E-001
55200, 1.0611438E-001, 1.0200000E-001
55210, 1.0611438E-001, 1.0200000E-001
55220, 1.0611438E-001, 1.0200000E-001
55230, 1.0611438E-001, 1.0200000E-001
55240, 1.0611438E-001, 1.0200000E-001
55250, 1.0611438E-001, 1.0200000E-001
55260, 1.0611438E-001, 1.0200000E-001
55270, 1.0611438E-001, 1.0200000E-001
55280, 1.0611438E-001, 1.0200000E-001
55290, 1.0611438E-001, 1.0200000E-001
55300, 1.0611438E-001, 1.0200000E-001
55310, 1.0611438E-001, 1.0200000E-001
55320, 1.0611438E-001, 1.0200000E-001
55330, 1.0611438E-001, 1.0200000E-001
55340, 1.0611438E-001, 1.0200000E-001
55350, 1.0611438E-001, 1.0200000E-001
55360, 1.0611438E-001, 1.0200000E-001
55370, 1.0611438E-001, 1.0200000E-001
55380, 1.0611438E-001, 1.0200000E-001
55390, 1.0611438E-001, 1.0200000E-001
55400, 1.0611438E-001, 1.0200000E-001
55410, 1.0611438E-001, 1.0200000E-001
55420, 1.0611438E-001, 1.0200000E-001
55430, 1.0611438E-001, 1.0200000E-001
55440, 1.0611438E-001, 1.0200000E-001
55450, 1.0611438E-001, 1.0200000E-001
55460, 1.0611438E-001, 1.0200000E-001
55470, 1.0611438E-001, 1.0200000E-001
55480, 1.0611438E-001, 1.0200000E-001
55490, 1.0611438E-001, 1.0200000E-001
55500, 1.0611438E-001, 1.0200000E-001
55510, 1.0611438E-001, 1.0200000E-001
55520, 1.0611438E-001, 1.0200000E-001
55530, 1.0611438E-001, 1.0200000E-001
55540, 1.0611438E-001, 1.0200000E-001
55550, 1.0611438E-001, 1.0200000E-001
55560, 1.0611438E-001, 1.0200000E-001
55570, 1.0611438E-001, 1.0200000E-001
55580, 1.0611438E-001, 1.0200000E-001
55590, 1.0611438E-001, 1.0200000E-001
55600, 1.0611438E-001, 1.0200000E-001
55610, 1.0611438E-001, 1.0200000E-001
55620, 1.0611438E-001, 1.0200000E-001
55630, 1.0611438E-001, 1.0200000E-001
55640, 1.0611438E-001, 1.0200000E-001
55650, 1.0611438E-001, 1.0200000E-001
55660, 1.0611438E-001, 1.0200000E-001
55670, 1.0611438E-001, 1.0200000E-001
55680, 1.0611438E-001, 1.0200000E-001
55690, 1.0611438E-001, 1.0200000E-001
55700, 1.0611438E-001, 1.0200000E-001
55710, 1.0611438E-001, 1.0200000E-001
55720, 1.0611438E-001, 1.0200000E-001
55730, 1.0611438E-001, 1.0200000E-001
55740, 1.0611438E-001, 1.0200000E-001
55750, 1.0611438E-001, 1.0200000E-001
55760, 1.0611438E-001, 1.0200000E-001
55770, 1.0611438E-001, 1.0200000E-001
55780, 1.0611438E-001, 1.0200000E-001
55790, 1.0611438E-001, 1.0200000E-001
55800, 1.0611438E-001, 1.0200000E-001
55810, 1.0611438E-001, 1.0200000E-001
55820, 1.0611438E-001, 1.0200000E-001
55830, 1.0611438E-001, 1.0200000E-001
55840, 1.0611438E-001, 1.0200000E-001
55850, 1.0611438E-001, 1.0200000E-001
55860, 1.0611438E-001, 1.0200000E-001
55870, 1.0611438E-001, 1.0200000E-001
55880, 1.0611438E-001, 1.0200000E-001
55890, 1.0611438E-001, 1.0200000E-001
55900, 1.0611438E-001, 1.0200000E-001
55910, 1.0611438E-001, 1.0200000E-001
55920, 1.0611438E-001, 1.0200000E-001
55930, 1.0611438E-001, 1.0200000E-001
55940, 1.0611438E-001, 1.0200000E-001
55950, 1.0611438E-001, 1.0200000E-001
55960, 1.0611438E-001, 1.0200000E-001
55970, 1.0611438E-001, 1.0200000E-001
55980, 1.0611438E-001, 1.0200000E-001
55990, 1.0611438E-001, 1.0200000E-001
56000, 1.0611438E-001, 1.0200000E-001
56010, 1.0611438E-001, 1.0200000E-001
56020, 1.0611438E-001, 1.0200000E-001
56030, 1.0611438E-001, 1.0200000E-001
56040, 1.0611438E-001, 1.0200000E-001
56050, 1.0611438E-001, 1.0200000E-001
56060, 1.0611438E-001, 1.0200000E-001
56070, 1.0611438E-001, 1.0200000E-001
56080, 1.0611438E-001, 1.0200000E-001
56090, 1.0611438E-001, 1.0200000E-001
56100, 1.0611438E-001, 1.0200000E-001
56110, 1.0611438E-001, 1.0200000E-001
56120, 1.0611438E-001, 1.0200000E-001
56130, 1.0611438E-001, 1.0200000E-001
56140, 1.0611438E-001, 1.0200000E-001
56150, 1.0611438E-001, 1.0200000E-001
56160, 1.0611438E-001, 1.0200000E-001
56170, 1.0611438E-001, 1.0200000E-001
56180, 1.0611438E-001, 1.0200000E-001
56190, 1.0611438E-001, 1.0200000E-001
56200, 1.0611438E-001, 1.0200000E-001
56210, 1.0611438E-001, 1.0200000E-001
56220, 1.0611438E-001, 1.0200000E-001
56230, 1.0611438E-001, 1.0200000E-001
56240, 1.0611438E-001, 1.0200000E-001
56250, 1.0611438E-001, 1.0200000E-001
56260, 1.0611438E-001, 1.0200000E-001
56270, 1.0611438E-001, 1.0200000E-001
56280, 1.0611438E-001, 1.0200000E-001
56290, 1.0611438E-001, 1.0200000E-001
56300, 1.0611438E-001, 1.0200000E-001
56310, 1.0611438E-001, 1.0200000E-001
56320, 1.0611438E-001, 1.0200000E-001
56330, 1.0611438E-001, 1.0200000E-001
56340, 1.0611438E-001, 1.0200000E-001
56350, 1.0611438E-001, 1.0200000E-001
56360, 1.0611438E-001, 1.0200000E-001
56370, 1.0611438E-001, 1.0200000E-001
56380, 1.0611438E-001, 1.0200000E-001
56390, 1.0611438E-001, 1.0200000E-001
56400, 1.0611438E-001, 1.0200000E-001
56410, 1.0611438E-001, 1.0200000E-001
56420, 1.0611438E-001, 1.0200000E-001
56430, 1.0611438E-001, 1.0200000E-001
56440, 1.0611438E-001, 1.0200000E-001
56450, 1.0611438E-001, 1.0200000E-001
56460, 1.0611438E-001, 1.0200000E-001
56470, 1.0611438E-001, 1.0200000E-001
56480, 1.0611438E-001, 1.0200000E-001
56490, 1.0611438E-001, 1.0200000E-001
56500, 1.0611438E-001, 1.0200000E-001
56510, 1.0611438E-001, 1.0200000E-001
56520, 1.0611438E-001, 1.0200000E-001
56530, 1.0611438E-001, 1.0200000E-001
56540, 1.0611438E-001, 1.0200000E-001
56550, 1.0611438E-001, 1.0200000E-001
56560, 1.0611438E-001, 1.0200000E-001
56570, 1.0611438E-001, 1.0200000E-001
56580, 1.0611438E-001, 1.0200000E-001
56590, 1.0611438E-001, 1.0200000E-001
56600, 1.0611438E-001, 1.0200000E-001
56610, 1.0611438E-001, 1.0200000E-001
56620, 1.0611438E-001, 1.0200000E-001
56630, 1.0611438E-001, 1.0200000E-001
56640, 1.0611438E-001, 1.0200000E-001
56650, 1.0611438E-001, 1.0200000E-001
56660, 1.0611438E-001, 1.0200000E-001
56670, 1.0611438E-001, 1.0200000E-001
56680, 1.0611438E-001, 1.0200000E-001
56690, 1.0611438E-001, 1.0200000E-001
56700, 1.0611438E-001, 1.0200000E-001
56710, 1.0611438E-001, 1.0200000E-001
56720, 1.0611438E-001, 1.0200000E-001
56730, 1.0611438E-001, 1.0200000E-001
56740, 1.0611438E-001, 1.0200000E-001
56750, 1.0611438E-001, 1.0200000E-001
56760, 1.0611438E-001, 1.0200000E-001
56770, 1.0611438E-001, 1.0200000E-001
56780, 1.0611438E-001, 1.0200000E-001
56790, 1.0611438E-001, 1.0200000E-001
56800, 1.0611438E-001, 1.0200000E-001
56810, 1.0611438E-001, 1.0200000E-001
56820, 1.0611438E-001, 1.0200000E-001
56830, 1.0611438E-001, 1.0200000E-001
56840, 1.0611438E-001, 1.0200000E-001
56850, 1.0611438E-001, 1.0200000E-001
56860, 1.0611438E-001, 1.0200000E-001
56870, 1.0611438E-001, 1.0200000E-001
56880, 1.0611438E-001, 1.0200000E-001
56890, 1.0611438E-001, 1.0200000E-001
56900, 1.0611438E-001, 1.0200000E-001
56910, 1.0611438E-001, 1.0200000E-001
56920, 1.0611438E-001, 1.0200000E-001
56930, 1.0611438E-001, 1.0200000E-001
56940, 1.0611438E-001, 1.0200000E-001
56950, 1.0611438E-001, 1.0200000E-001
56960, 1.0611438E-001, 1.0200000E-001
56970, 1.0611438E-001, 1.0200000E-001
56980, 1.0611438E-001, 1.0200000E-001
56990, 1.0611438E-001, 1.0200000E-001
57000, 1.0611438E-001, 1.0200000E-001
57010, 1.0611438E-001, 1.0200000E-001
57020, 1.0611438E-001, 1.0200000E-001
57030, 1.0611438E-001, 1.0200000E-001
57040, 1.0611438E-001, 1.0200000E-001
57050, 1.0611438E-001, 1.0200000E-001
57060, 1.0611438E-001, 1.0200000E-001
57070, 1.0611438E-001, 1.0200000E-001
57080, 1.0611438E-001, 1.0200000E-001
57090, 1.0611438E-001, 1.0200000E-001
57100, 1.0611438E-001, 1.0200000E-001
57110, 1.0611438E-001, 1.0200000E-001
57120, 1.0611438E-001, 1.0200000E-001
57130, 1.0611438E-001, 1.0200000E-001
57140, 1.0611438E-001, 1.0200000E-001
57150, 1.0611438E-001, 1.0200000E-001
57160, 1.0611438E-001, 1.0200000E-001
57170, 1.0611438E-001, 1.0200000E-001
57180, 1.0611438E-001, 1.0200000E-001
57190, 1.0611438E-001, 1.0200000E-001
57200, 1.0611438E-001, 1.0200000E-001
57210, 1.0611438E-001, 1.0200000E-001
57220, 1.0611438E-001, 1.0200000E-001
57230, 1.0611438E-001, 1.0200000E-001
57240, 1.0611438E-001, 1.0200000E-001
57250, 1.0611438E-001, 1.0200000E-001
57260, 1.0611438E-001, 1.0200000E-001
57270, 1.0611438E-001, 1.0200000E-001
57280, 1.0611438E-001, 1.0200000E-001
57290, 1.0611438E-001, 1.0200000E-001
57300, 1.0611438E-001, 1.0200000E-001
57310, 1.0611438E-001, 1.0200000E-001
57320, 1.0611438E-001, 1.0200000E-001
57330, 1.0611438E-001, 1.0200000E-001
57340, 1.0611438E-001, 1.0200000E-001
57350, 1.0611438E-001, 1.0200000E-001
57360, 1.0611438E-001, 1.0200000E-001
57370, 1.0611438E-001, 1.0200000E-001
57380, 1.0611438E-001, 1.0200000E-001
57390, 1.0611438E-001, 1.0200000E-001
57400, 1.0611438E-001, 1.0200000E-001
57410, 1.0611438E-001, 1.0200000E-001
57420, 1.0611438E-001, 1.0200000E-001
57430, 1.0611438E-001, 1.0200000E-001
57440, 1.0611438E-001, 1.0200000E-001
57450, 1.0611438E-001, 1.0200000E-001
57460, 1.0611438E-001, 1.0200000E-001
57470, 1.0611438E-001, 1.0200000E-001
57480, 1.0611438E-001, 1.0200000E-001
57490, 1.0611438E-001, 1.0200000E-001
57500, 1.0611438E-001, 1.0200000E-001
57510, 1.0611438E-001, 1.0200000E-001
57520, 1.0611438E-001, 1.0200000E-001
57530, 1.0611438E-001, 1.0200000E-001
57540, 1.0611438E-001, 1.0200000E-001
57550, 1.0611438E-001, 1.0200000E-001
57560, 1.0611438E-001, 1.0200000E-001
57570, 1.0611438E-001, 1.0200000E-001
57580, 1.0611438E-001, 1.0200000E-001
57590, 1.0611438E-001, 1.0200000E-001
57600, 1.0611438E-001, 1.0200000E-001
57610, 1.0611438E-001, 1.0200000E-001
57620, 1.0611438E-001, 1.0200000E-001
57630, 1.0611438E-001, 1.0200000E-001
57640, 1.0611438E-001, 1.0200000E-001
57650, 1.0611438E-001, 1.0200000E-001
57660, 1.0611438E-001, 1.0200000E-001
57670, 1.0611438E-001, 1.0200000E-001
57680, 1.0611438E-001, 1.0200000E-001
57690, 1.0611438E-001, 1.0200000E-001
57700, 1.0611438E-001, 1.0200000E-001
57710, 1.0611438E-001, 1.0200000E-001
57720, 1.0611438E-001, 1.0200000E-001
57730, 1.0611438E-001, 1.0200000E-001
57740, 1.0611438E-001, 1.0200000E-001
57750, 1.0611438E-001, 1.0200000E-001
57760, 1.0611438E-001, 1.0200000E-001
57770, 1.0611438E-001, 1.0200000E-001
57780, 1.0611438E-001, 1.0200000E-001
57790, 1.0611438E-001, 1.0200000E-001
57800, 1.0611438E-001, 1.0200000E-001
57810, 1.0611438E-001, 1.0200000E-001
57820, 1.0611438E-001, 1.0200000E-001
57830, 1.0611438E-001, 1.0200000E-001
57840, 1.0611438E-001, 1.0200000E-001
57850, 1.0611438E-001, 1.0200000E-001
57860, 1.0611438E-001, 1.0200000E-001
57870, 1.0611438E-001, 1.0200000E-001
57880, 1.0611438E-001, 1.0200000E-001
57890, 1.0611438E-001, 1.0200000E-001
57900, 1.0611438E-001, 1.0200000E-001
57910, 1.0611438E-001, 1.0200000E-001
57920, 1.0611438E-001, 1.0200000E-001
57930, 1.0611438E-001, 1.0200000E-001
57940, 1.0611438E-001, 1.0200000E-001
57950, 1.0611438E-001, 1.0200000E-001
57960, 1.0611438E-001, 1.0200000E-001
57970, 1.0611438E-001, 1.0200000E-001
57980, 1.0611438E-001, 1.0200000E-001
57990, 1.0611438E-001, 1.0200000E-001
58000, 1.0611438E-001, 1.0200000E-001
58010, 1.0611438E-001, 1.0200000E-001
58020, 1.0611438E-001, 1.0200000E-001
58030, 1.0611438E-001, 1.0200000E-001
58040, 1.0611438E-001, 1.0200000E-001
58050, 1.0611438E-001, 1.0200000E-001
58060, 1.0611438E-001, 1.0200000E-001
58070, 1.0611438E-001, 1.0200000E-001
58080, 1.0611438E-001, 1.0200000E-001
58090, 1.0611438E-001, 1.0200000E-001
58100, 1.0611438E-001, 1.0200000E-001
58110, 1.0611438E-001, 1.0200000E-001
58120, 1.0611438E-001, 1.0200000E-001
58130, 1.0611438E-001, 1.0200000E-001
58140, 1.0611438E-001, 1.0200000E-001
58150, 1.0611438E-001, 1.0200000E-001
58160, 1.0611438E-001, 1.0200000E-001
58170, 1.0611438E-001, 1.0200000E-001
58180, 1.0611438E-001, 1.0200000E-001
58190, 1.0611438E-001, 1.0200000E-001
58200, 1.0611438E-001, 1.0200000E-001
58210, 1.0611438E-001, 1.0200000E-001
58220, 1.0611438E-001, 1.0200000E-001
58230, 1.0611438E-001, 1.0200000E-001
58240, 1.0611438E-001, 1.0200000E-001
58250, 1.0611438E-001, 1.0200000E-001
58260, 1.0611438E-001, 1.0200000E-001
58270, 1.0611438E-001, 1.0200000E-001
58280, 1.0611438E-001, 1.0200000E-001
58290, 1.0611438E-001, 1.0200000E-001
58300, 1.0611438E-001, 1.0200000E-001
58310, 1.0611438E-001, 1.0200000E-001
58320, 1.0611438E-001, 1.0200000E-001
58330, 1.0611438E-001, 1.0200000E-001
58340, 1.0611438E-001, 1.0200000E-001
58350, 1.0611438E-001, 1.0200000E-001
58360, 1.0611438E-001, 1.0200000E-001
58370, 1.0611438E-001, 1.0200000E-001
58380, 1.0611438E-001, 1.0200000E-001
58390, 1.0611438E-001, 1.0200000E-001
58400, 1.0611438E-001, 1.0200000E-001
58410, 1.0611438E-001, 1.0200000E-001
58420, 1.0611438E-001, 1.0200000E-001
58430, 1.0611438E-001, 1.0200000E-001
58440, 1.0611438E-001, 1.0200000E-001
58450, 1.0611438E-001, 1.0200000E-001
58460, 1.0611438E-001, 1.0200000E-001
58470, 1.0611438E-001, 1.0200000E-001
58480, 1.0611438E-001, 1.0200000E-001
58490, 1.0611438E-001, 1.0200000E-001
58500, 1.0611438E-001, 1.0200000E-001
58510, 1.0611438E-001, 1.0200000E-001
58520, 1.0611438E-001, 1.0200000E-001
58530, 1.0611438E-001, 1.0200000E-001
58540, 1.0611438E-001, 1.0200000E-001
58550, 1.0611438E-001, 1.0200000E-001
58560, 1.0611438E-001, 1.0200000E-001
58570, 1.0611438E-001, 1.0200000E-001
58580, 1.0611438E-001, 1.0200000E-001
58590, 1.0611438E-001, 1.0200000E-001
58600, 1.0611438E-001, 1.0200000E-001
58610, 1.0611438E-001, 1.0200000E-001
58620, 1.0611438E-001, 1.0200000E-001
58630, 1.0611438E-001, 1.0200000E-001
58640, 1.0611438E-001, 1.0200000E-001
58650, 1.0611438E-001, 1.0200000E-001
58660, 1.0611438E-001, 1.0200000E-001
58670, 1.0611438E-001, 1.0200000E-001
58680, 1.0611438E-001, 1.0200000E-001
58690, 1.0611438E-001, 1.0200000E-001
58700, 1.0611438E-001, 1.0200000E-001
58710, 1.0611438E-001, 1.0200000E-001
58720, 1.0611438E-001, 1.0200000E-001
58730, 1.0611438E-001, 1.0200000E-001
58740, 1.0611438E-001, 1.0200000E-001
58750, 1.0611438E-001, 1.0200000E-001
58760, 1.0611438E-001, 1.0200000E-001
58770, 1.0611438E-001, 1.0200000E-001
58780, 1.0611438E-001, 1.0200000E-001
58790, 1.0611438E-001, 1.0200000E-001
58800, 1.0611438E-001, 1.0200000E-001
58810, 1.0611438E-001, 1.0200000E-001
58820, 1.0611438E-001, 1.0200000E-001
58830, 1.0611438E-001, 1.0200000E-001
58840, 1.0611438E-001, 1.0200000E-001
58850, 1.0611438E-001, 1.0200000E-001
58860, 1.0611438E-001, 1.0200000E-001
58870, 1.0611438E-001, 1.0200000E-001
58880, 1.0611438E-001, 1.0200000E-001
58890, 1.0611438E-001, 1.0200000E-001
58900, 1.0611438E-001, 1.0200000E-001
58910, 1.0611438E-001, 1.0200000E-001
58920, 1.0611438E-001, 1.0200000E-001
58930, 1.0611438E-001, 1.0200000E-001
58940, 1.0611438E-001, 1.0200000E-001
58950, 1.0611438E-001, 1.0200000E-001
58960, 1.0611438E-001, 1.0200000E-001
58970, 1.0611438E-001, 1.0200000E-001
58980, 1.0611438E-001, 1.0200000E-001
58990, 1.0611438E-001, 1.0200000E-001
59000, 1.0611438E-001, 1.0200000E-001
59010, 1.0611438E-001, 1.0200000E-001
59020, 1.0611438E-001, 1.0200000E-001
59030, 1.0611438E-001, 1.0200000E-001
59040, 1.0611438E-001, 1.0200000E-001
59050, 1.0611438E-001, 1.0200000E-001
59060, 1.0611438E-001, 1.0200000E-001
59070, 1.0611438E-001, 1.0200000E-001
59080, 1.0611438E-001, 1.0200000E-001
59090, 1.0611438E-001, 1.0200000E-001
59100, 1.0611438E-001, 1.0200000E-001
59110, 1.0611438E-001, 1.0200000E-001
59120, 1.0611438E-001, 1.0200000E-001
59130, 1.0611438E-001, 1.0200000E-001
59140, 1.0611438E-001, 1.0200000E-001
59150, 1.0611438E-001, 1.0200000E-001
59160, 1.0611438E-001, 1.0200000E-001
59170, 1.0611438E-001, 1.0200000E-001
59180, 1.0611438E-001, 1.0200000E-001
59190, 1.0611438E-001, 1.0200000E-001
59200, 1.0611438E-001, 1.0200000E-001
59210, 1.0611438E-001, 1.0200000E-001
59220, 1.0611438E-001, 1.0200000E-001
59230, 1.0611438E-001, 1.0200000E-001
